Depth [m]	Temperature [degC]	Salinity [PSU]	Oxygen [umol/kg]
79.4	14.727	36.018	217.73
80.4	14.69	36.016	217.47
81.4	14.621	36.012	217.21
82.4	14.545	36.004	216.93
83.4	14.477	35.992	216.63
84.4	14.428	35.98	216.31
85.4	14.413	35.976	215.99
86.3	14.404	35.975	215.67
87.3	14.395	35.974	215.35
88.3	14.383	35.972	215.04
89.3	14.372	35.97	214.74
90.3	14.362	35.969	214.45
91.3	14.349	35.967	214.15
92.3	14.329	35.965	213.84
93.3	14.31	35.961	213.51
94.3	14.304	35.959	213.15
95.3	14.303	35.959	212.78
96.3	14.301	35.958	212.41
97.3	14.299	35.958	212.04
98.3	14.297	35.958	211.69
99.2	14.294	35.958	211.35
100.2	14.286	35.958	211.03
101.2	14.269	35.958	210.72
102.2	14.239	35.952	210.43
103.2	14.214	35.945	210.19
104.2	14.204	35.944	210.03
105.2	14.184	35.943	209.95
106.2	14.159	35.94	209.94
107.2	14.127	35.936	209.97
108.2	14.085	35.931	210.0
109.2	14.052	35.924	210.02
110.2	14.039	35.92	210.03
111.2	14.034	35.918	210.02
112.1	14.029	35.917	210.0
113.1	14.023	35.917	209.97
114.1	14.01	35.916	209.9
115.1	13.99	35.914	209.78
116.1	13.966	35.911	209.6
117.1	13.94	35.908	209.36
118.1	13.917	35.905	209.09
119.1	13.898	35.902	208.78
120.1	13.883	35.898	208.45
121.1	13.874	35.896	208.09
122.1	13.869	35.895	207.72
123.1	13.866	35.895	207.33
124.0	13.863	35.895	206.92
125.0	13.859	35.894	206.51
126.0	13.854	35.894	206.1
127.0	13.844	35.894	205.69
128.0	13.828	35.893	205.3
129.0	13.811	35.89	204.93
130.0	13.8	35.887	204.57
131.0	13.791	35.886	204.24
132.0	13.783	35.885	203.93
133.0	13.774	35.883	203.65
134.0	13.767	35.882	203.39
135.0	13.761	35.881	203.16
136.0	13.755	35.88	202.95
136.9	13.749	35.879	202.76
137.9	13.742	35.878	202.58
138.9	13.735	35.877	202.42
139.9	13.728	35.876	202.26
140.9	13.719	35.876	202.11
141.9	13.704	35.875	201.98
142.9	13.682	35.873	201.85
143.9	13.664	35.869	201.74
144.9	13.651	35.866	201.64
145.9	13.639	35.864	201.54
146.9	13.627	35.862	201.45
147.9	13.611	35.86	201.37
148.8	13.592	35.858	201.31
149.8	13.575	35.855	201.25
150.8	13.561	35.853	201.22
151.8	13.548	35.85	201.19
152.8	13.54	35.848	201.18
153.8	13.535	35.847	201.17
154.8	13.534	35.846	201.17
155.8	13.532	35.846	201.17
156.8	13.529	35.846	201.18
157.8	13.524	35.845	201.2
158.8	13.52	35.845	201.22
159.8	13.514	35.844	201.24
160.8	13.506	35.844	201.26
161.7	13.494	35.843	201.29
162.7	13.476	35.841	201.33
163.7	13.455	35.838	201.37
164.7	13.438	35.835	201.41
165.7	13.426	35.832	201.46
166.7	13.413	35.831	201.5
167.7	13.395	35.829	201.55
168.7	13.37	35.827	201.6
169.7	13.334	35.824	201.64
170.7	13.295	35.819	201.67
171.7	13.259	35.813	201.69
172.7	13.233	35.809	201.68
173.6	13.213	35.804	201.65
174.6	13.204	35.802	201.6
175.6	13.195	35.801	201.52
176.6	13.183	35.801	201.41
177.6	13.169	35.8	201.28
178.6	13.156	35.799	201.12
179.6	13.148	35.797	200.94
180.6	13.141	35.797	200.74
181.6	13.129	35.796	200.53
182.6	13.116	35.796	200.3
183.6	13.103	35.795	200.08
184.6	13.096	35.794	199.85
185.5	13.093	35.793	199.62
186.5	13.089	35.793	199.39
187.5	13.085	35.793	199.17
188.5	13.083	35.793	198.97
189.5	13.081	35.793	198.77
190.5	13.079	35.792	198.58
191.5	13.077	35.792	198.4
192.5	13.074	35.792	198.23
193.5	13.07	35.792	198.07
194.5	13.067	35.792	197.92
195.5	13.065	35.792	197.77
196.5	13.062	35.793	197.63
197.5	13.059	35.793	197.48
198.4	13.056	35.793	197.35
199.4	13.051	35.793	197.22
200.4	13.044	35.793	197.09
201.4	13.03	35.793	196.96
202.4	13.01	35.792	196.85
203.4	12.996	35.79	196.73
204.4	12.989	35.789	196.62
205.4	12.98	35.789	196.52
206.4	12.966	35.788	196.43
207.4	12.949	35.787	196.33
208.4	12.932	35.785	196.25
209.4	12.909	35.784	196.17
210.3	12.889	35.782	196.09
211.3	12.874	35.782	196.02
212.3	12.852	35.782	195.94
213.3	12.83	35.782	195.86
214.3	12.822	35.78	195.76
215.3	12.821	35.779	195.66
216.3	12.818	35.78	195.55
217.3	12.814	35.78	195.45
218.3	12.803	35.781	195.36
219.3			
220.3			
221.3			
222.2			
223.2			
224.2			
225.2			
226.2			
227.2			
228.2			
229.2			
230.2			
231.2			
232.2			
233.2			
234.1			
235.1			
236.1			
237.1			
238.1			
239.1			
240.1			
241.1			
242.1			
243.1			
244.1			
245.0			
246.0			
247.0			
248.0			
249.0			
250.0			
251.0			
252.0			
253.0			
254.0			
255.0			
256.0			
256.9			
257.9			
258.9			
259.9			
260.9			
261.9			
262.9			
263.9			
264.9			
265.9			
266.9			
267.9			
268.8			
269.8			
270.8			
271.8			
272.8			
273.8			
274.8			
275.8			
276.8			
277.8			
278.8			
279.7			
280.7			
281.7			
282.7			
283.7			
284.7			
285.7			
286.7			
287.7			
288.7			
289.7			
290.7			
291.6			
292.6			
293.6			
294.6			
295.6			
296.6			
297.6			
298.6			
299.6			
300.6			
301.6			
302.5			
303.5			
304.5			
305.5			
306.5			
307.5			
308.5			
309.5			
310.5			
311.5			
312.5			
313.5			
314.4			
315.4			
316.4			
317.4			
318.4			
319.4			
320.4			
321.4			
322.4			
323.4			
324.4			
325.3			
326.3			
327.3			
328.3			
329.3			
330.3			
331.3			
332.3			
333.3			
334.3			
335.3			
336.2			
337.2			
338.2			
339.2			
340.2			
341.2			
342.2			
343.2			
344.2			
345.2			
346.2			
347.1			
348.1			
349.1			
350.1			
351.1			
352.1			
353.1			
354.1			
355.1			
356.1			
357.1			
358.0			
359.0			
360.0			
361.0			
362.0			
363.0			
364.0			
365.0			
366.0			
367.0			
368.0			
368.9			
369.9			
370.9			
371.9			
372.9			
373.9			
374.9			
375.9			
376.9			
377.9			
378.9			
379.8			
380.8			
381.8			
382.8			
383.8			
384.8			
385.8			
386.8			
387.8			
388.8			
389.8			
390.7			
391.7			
392.7			
393.7			
394.7			
395.7			
396.7			
397.7			
398.7			
399.7			
400.7			
401.6			
402.6			
403.6			
404.6			
405.6			
406.6			
407.6			
408.6			
409.6			
410.6			
411.6			
412.5			
413.5			
414.5			
415.5			
416.5			
417.5			
418.5			
419.5			
420.5			
421.5			
422.5			
423.4			
424.4			
425.4			
426.4			
427.4			
428.4			
429.4			
430.4			
431.4			
432.4			
433.3			
434.3			
435.3			
436.3			
437.3			
438.3			
439.3			
440.3			
441.3			
442.3			
443.3			
444.2			
445.2			
446.2			
447.2			
448.2			
449.2			
450.2			
451.2			
452.2			
453.2			
454.2			
455.1			
456.1			
457.1			
458.1			
459.1			
460.1			
461.1			
462.1			
463.1			
464.1			
465.0			
466.0			
467.0			
468.0			
469.0			
470.0			
471.0			
472.0			
473.0			
474.0			
475.0			
475.9			
476.9			
477.9			
478.9			
479.9			
480.9			
481.9			
482.9			
483.9			
484.9			
485.8			
486.8			
487.8			
488.8			
489.8			
490.8			
491.8			
492.8			
493.8			
494.8			
495.7			
496.7			
497.7			
498.7			
499.7			
500.7			
501.7			
502.7			
503.7			
504.7			
505.7			
506.6			
507.6			
508.6			
509.6			
510.6			
511.6			
512.6			
513.6			
514.6			
515.6			
516.5			
517.5			
518.5			
519.5			
520.5			
521.5			
522.5			
523.5			
524.5			
525.5			
526.4			
527.4			
528.4			
529.4			
530.4			
531.4			
532.4			
533.4			
534.4			
535.4			
536.3			
537.3			
538.3			
539.3			
540.3			
541.3			
542.3			
543.3			
544.3			
545.3			
546.2			
547.2			
548.2			
549.2			
550.2			
551.2			
552.2			
553.2			
554.2			
555.2			
556.1			
557.1			
558.1			
559.1			
560.1			
561.1			
562.1			
563.1			
564.1			
565.1			
566.0			
567.0			
568.0			
569.0			
570.0			
571.0			
572.0			
573.0			
574.0			
575.0			
575.9			
576.9			
577.9			
578.9			
579.9			
580.9			
581.9			
582.9			
583.9			
584.9			
585.8			
586.8			
587.8			
588.8			
589.8			
590.8			
591.8			
592.8			
593.8			
594.8			
595.7			
596.7			
597.7			
598.7			
599.7			
600.7			
601.7			
602.7			
603.7			
604.7			
605.6			
606.6			
607.6			
608.6			
609.6			
610.6			
611.6			
612.6			
613.6			
614.5			
615.5			
616.5			
617.5			
618.5			
619.5			
620.5			
621.5			
622.5			
623.5			
624.4			
625.4			
626.4			
627.4			
628.4			
629.4			
630.4			
631.4			
632.4			
633.4			
634.3			
635.3			
636.3			
637.3			
638.3			
639.3			
640.3			
641.3			
642.3			
643.3			
644.2			
645.2			
646.2			
647.2			
648.2			
649.2			
650.2			
651.2			
652.2			
653.1			
654.1			
655.1			
656.1			
657.1			
658.1			
659.1			
660.1			
661.1			
662.1			
663.0			
664.0			
665.0			
666.0			
667.0			
668.0			
669.0			
670.0			
671.0			
671.9			
672.9			
673.9			
674.9			
675.9			
676.9			
677.9			
678.9			
679.9			
680.9			
681.8			
682.8			
683.8			
684.8			
685.8			
686.8			
687.8			
688.8			
689.8			
690.7			
691.7			
692.7			
693.7			
694.7			
695.7			
696.7			
697.7			
698.7			
699.6			
700.6			
701.6			
702.6			
703.6			
704.6			
705.6			
706.6			
707.6			
708.6			
709.5			
710.5			
711.5			
712.5			
713.5			
714.5			
715.5			
716.5			
717.5			
718.4			
719.4			
720.4			
721.4			
722.4			
723.4			
724.4			
725.4			
726.4			
727.3			
728.3			
729.3			
730.3			
731.3			
732.3			
733.3			
734.3			
735.3			
736.3			
737.2			
738.2			
739.2			
740.2			
741.2			
742.2			
743.2			
744.2			
745.2			
746.1			
747.1			
748.1			
749.1			
750.1			
751.1			
752.1			
753.1			
754.1			
755.0			
756.0			
757.0			
758.0			
759.0			
760.0			
761.0			
762.0			
763.0			
763.9			
764.9			
765.9			
766.9			
767.9			
768.9			
769.9			
770.9			
771.9			
772.8			
773.8			
774.8			
775.8			
776.8			
777.8			
778.8			
779.8			
780.8			
781.7			
782.7			
783.7			
784.7			
785.7			
786.7			
787.7			
788.7			
789.7			
790.6			
791.6			
792.6			
793.6			
794.6			
795.6			
796.6			
797.6			
798.6			
799.5			
800.5			
801.5			
802.5			
803.5			
804.5			
805.5			
806.5			
807.5			
808.4			
809.4			
810.4			
811.4			
812.4			
813.4			
814.4			
815.4			
816.4			
817.3			
818.3			
819.3			
820.3			
821.3			
822.3			
823.3			
824.3			
825.3			
826.2			
827.2			
828.2			
829.2			
830.2			
831.2			
832.2			
833.2			
834.2			
835.1			
836.1			
837.1			
838.1			
839.1			
840.1			
841.1			
842.1			
843.1			
844.0			
845.0			
846.0			
847.0			
848.0			
849.0			
850.0			
851.0			
852.0			
852.9			
853.9			
854.9			
855.9			
856.9			
857.9			
858.9			
859.9			
860.8			
861.8			
862.8			
863.8			
864.8			
865.8			
866.8			
867.8			
868.8			
869.7			
870.7			
871.7			
872.7			
873.7			
874.7			
875.7			
876.7			
877.7			
878.6			
879.6			
880.6			
881.6			
882.6			
883.6			
884.6			
885.6			
886.5			
887.5			
888.5			
889.5			
890.5			
891.5			
892.5			
893.5			
894.5			
895.4			
896.4			
897.4			
898.4			
899.4			
900.4			
901.4			
902.4			
903.4			
904.3			
905.3			
906.3			
907.3			
908.3			
909.3			
910.3			
911.3			
912.2			
913.2			
914.2			
915.2			
916.2			
917.2			
918.2			
919.2			
920.2			
921.1			
922.1			
923.1			
924.1			
925.1			
926.1			
927.1			
928.1			
929.0			
930.0			
931.0			
932.0			
933.0			
934.0			
935.0			
936.0			
937.0			
937.9			
938.9			
939.9			
940.9			
941.9			
942.9			
943.9			
944.9			
945.8			
946.8			
947.8			
948.8			
949.8			
950.8			
951.8			
952.8			
953.8			
954.7			
955.7			
956.7			
957.7			
958.7			
959.7			
960.7			
961.7			
962.6			
963.6			
964.6			
965.6			
966.6			
967.6			
968.6			
969.6			
970.5			
971.5			
972.5			
973.5			
974.5			
975.5			
976.5			
977.5			
978.5			
979.4			
980.4			
981.4			
982.4			
983.4			
984.4			
985.4			
986.4			
987.3			
988.3			
989.3			
990.3			
991.3			
992.3			
993.3			
994.3			
995.2			
996.2			
997.2			
998.2			
999.2			
1000.2			
1001.2			
1002.2			
1003.2			
1004.1			
1005.1			
1006.1			
1007.1			
1008.1			
1009.1			
1010.1			
1011.1			
1012.0			
1013.0			
1014.0			
1015.0			
1016.0			
1017.0			
1018.0			
1019.0			
1019.9			
1020.9			
1021.9			
1022.9			
1023.9			
1024.9			
1025.9			
1026.9			
1027.8			
1028.8			
1029.8			
1030.8			
1031.8			
1032.8			
1033.8			
1034.8			
1035.7			
1036.7			
1037.7			
1038.7			
1039.7			
1040.7			
1041.7			
1042.7			
1043.7			
1044.6			
1045.6			
1046.6			
1047.6			
1048.6			
1049.6			
1050.6			
1051.6			
1052.5			
1053.5			
1054.5			
1055.5			
1056.5			
1057.5			
1058.5			
1059.5			
1060.4			
1061.4			
1062.4			
1063.4			
1064.4			
1065.4			
1066.4			
1067.4			
1068.3			
1069.3			
1070.3			
1071.3			
1072.3			
1073.3			
1074.3			
1075.3			
1076.2			
1077.2			
1078.2			
1079.2			
1080.2			
1081.2			
1082.2			
1083.2			
1084.1			
1085.1			
1086.1			
1087.1			
1088.1			
1089.1			
1090.1			
1091.1			
1092.0			
1093.0			
1094.0			
1095.0			
1096.0			
1097.0			
1098.0			
1099.0			
1099.9			
1100.9			
1101.9			
1102.9			
1103.9			
1104.9			
1105.9			
1106.9			
1107.8			
1108.8			
1109.8			
1110.8			
1111.8			
1112.8			
1113.8			
1114.8			
1115.7			
1116.7			
1117.7			
1118.7			
1119.7			
1120.7			
1121.7			
1122.7			
1123.6			
1124.6			
1125.6			
1126.6			
1127.6			
1128.6			
1129.6			
1130.5			
1131.5			
1132.5			
1133.5			
1134.5			
1135.5			
1136.5			
1137.5			
1138.4			
1139.4			
1140.4			
1141.4			
1142.4			
1143.4			
1144.4			
1145.4			
1146.3			
1147.3			
1148.3			
1149.3			
1150.3			
1151.3			
1152.3			
1153.3			
1154.2			
1155.2			
1156.2			
1157.2			
1158.2			
1159.2			
1160.2			
1161.2			
1162.1			
1163.1			
1164.1			
1165.1			
1166.1			
1167.1			
1168.1			
1169.1			
1170.0			
1171.0			
1172.0			
1173.0			
1174.0			
1175.0			
1176.0			
1176.9			
1177.9			
1178.9			
1179.9			
1180.9			
1181.9			
1182.9			
1183.9			
1184.8			
1185.8			
1186.8			
1187.8			
1188.8			
1189.8			
1190.8			
1191.8			
1192.7			
1193.7			
1194.7			
1195.7			
1196.7			
1197.7			
1198.7			
1199.6			
1200.6			
1201.6			
1202.6			
1203.6			
1204.6			
1205.6			
1206.6			
1207.5			
1208.5			
1209.5			
1210.5			
1211.5			
1212.5			
1213.5			
1214.5			
1215.4			
1216.4			
1217.4			
1218.4			
1219.4			
1220.4			
1221.4			
1222.3			
1223.3			
1224.3			
1225.3			
1226.3			
1227.3			
1228.3			
1229.3			
1230.2			
1231.2			
1232.2			
1233.2			
1234.2			
1235.2			
1236.2			
1237.1			
1238.1			
1239.1			
1240.1			
1241.1			
1242.1			
1243.1			
1244.1			
1245.0			
1246.0			
1247.0			
1248.0			
1249.0			
1250.0			
1251.0			
1252.0			
1252.9			
1253.9			
1254.9			
1255.9			
1256.9			
1257.9			
1258.9			
1259.8			
1260.8			
1261.8			
1262.8			
1263.8			
1264.8			
1265.8			
1266.8			
1267.7			
1268.7			
1269.7			
1270.7			
1271.7			
1272.7			
1273.7			
1274.6			
1275.6			
1276.6			
1277.6			
1278.6			
1279.6			
1280.6			
1281.5			
1282.5			
1283.5			
1284.5			
1285.5			
1286.5			
1287.5			
1288.5			
1289.4			
1290.4			
1291.4			
1292.4			
1293.4			
1294.4			
1295.4			
1296.3			
1297.3			
1298.3			
1299.3			
1300.3			
1301.3			
1302.3			
1303.3			
1304.2			
1305.2			
1306.2			
1307.2			
1308.2			
1309.2			
1310.2			
1311.1			
1312.1			
1313.1			
1314.1			
1315.1			
1316.1			
1317.1			
1318.1			
1319.0			
1320.0			
1321.0			
1322.0			
1323.0			
1324.0			
1325.0			
1325.9			
1326.9			
1327.9			
1328.9			
1329.9			
1330.9			
1331.9			
1332.8			
1333.8			
1334.8			
1335.8			
1336.8			
1337.8			
1338.8			
1339.7			
1340.7			
1341.7			
1342.7			
1343.7			
1344.7			
1345.7			
1346.7			
1347.6			
1348.6			
1349.6			
1350.6			
1351.6			
1352.6			
1353.6			
1354.5			
1355.5			
1356.5			
1357.5			
1358.5			
1359.5			
1360.5			
1361.4			
1362.4			
1363.4			
1364.4			
1365.4			
1366.4			
1367.4			
1368.4			
1369.3			
1370.3			
1371.3			
1372.3			
1373.3			
1374.3			
1375.3			
1376.2			
1377.2			
1378.2			
1379.2			
1380.2			
1381.2			
1382.2			
1383.1			
1384.1			
1385.1			
1386.1			
1387.1			
1388.1			
1389.1			
1390.0			
1391.0			
1392.0			
1393.0			
1394.0			
1395.0			
1396.0			
1396.9			
1397.9			
1398.9			
1399.9			
1400.9			
1401.9			
1402.9			
1403.8			
1404.8			
1405.8			
1406.8			
1407.8			
1408.8			
1409.8			
1410.8			
1411.7			
1412.7			
1413.7			
1414.7			
1415.7			
1416.7			
1417.7			
1418.6			
1419.6			
1420.6			
1421.6			
1422.6			
1423.6			
1424.6			
1425.5			
1426.5			
1427.5			
1428.5			
1429.5			
1430.5			
1431.5			
1432.4			
1433.4			
1434.4			
1435.4			
1436.4			
1437.4			
1438.4			
1439.3			
1440.3			
1441.3			
1442.3			
1443.3			
1444.3			
1445.3			
1446.2			
1447.2			
1448.2			
1449.2			
1450.2			
1451.2			
1452.2			
1453.1			
1454.1			
1455.1			
1456.1			
1457.1			
1458.1			
1459.1			
1460.0			
1461.0			
1462.0			
1463.0			
1464.0			
1465.0			
1466.0			
1466.9			
1467.9			
1468.9			
1469.9			
1470.9			
1471.9			
1472.9			
1473.8			
1474.8			
1475.8			
1476.8			
1477.8			
1478.8			
1479.8			
1480.7			
1481.7			
1482.7			
1483.7			
1484.7			
1485.7			
1486.7			
1487.6			
1488.6			
1489.6			
1490.6			
1491.6			
1492.6			
1493.6			
1494.5			
1495.5			
1496.5			
1497.5			
1498.5			
1499.5			
1500.5			
1501.4			
1502.4			
1503.4			
1504.4			
1505.4			
1506.4			
1507.4			
1508.3			
1509.3			
1510.3			
1511.3			
1512.3			
1513.3			
1514.3			
1515.2			
1516.2			
1517.2			
1518.2			
1519.2			
1520.2			
1521.2			
1522.1			
1523.1			
1524.1			
1525.1			
1526.1			
1527.1			
1528.0			
1529.0			
1530.0			
1531.0			
1532.0			
1533.0			
1534.0			
1534.9			
1535.9			
1536.9			
1537.9			
1538.9			
1539.9			
1540.9			
1541.8			
1542.8			
1543.8			
1544.8			
1545.8			
1546.8			
1547.8			
1548.7			
1549.7			
1550.7			
1551.7			
1552.7			
1553.7			
1554.7			
1555.6			
1556.6			
1557.6			
1558.6			
1559.6			
1560.6			
1561.6			
1562.5			
1563.5			
1564.5			
1565.5			
1566.5			
1567.5			
1568.4			
1569.4			
1570.4			
1571.4			
1572.4			
1573.4			
1574.4			
1575.3			
1576.3			
1577.3			
1578.3			
1579.3			
1580.3			
1581.3			
1582.2			
1583.2			
1584.2			
1585.2			
1586.2			
1587.2			
1588.2			
1589.1			
1590.1			
1591.1			
1592.1			
1593.1			
1594.1			
1595.0			
1596.0			
1597.0			
1598.0			
1599.0			
1600.0			
1601.0			
1601.9			
1602.9			
1603.9			
1604.9			
1605.9			
1606.9			
1607.9			
1608.8			
1609.8			
1610.8			
1611.8			
1612.8			
1613.8			
1614.7			
1615.7			
1616.7			
1617.7			
1618.7			
1619.7			
1620.7			
1621.6			
1622.6			
1623.6			
1624.6			
1625.6			
1626.6			
1627.6			
1628.5			
1629.5			
1630.5			
1631.5			
1632.5			
1633.5			
1634.4			
1635.4			
1636.4			
1637.4			
1638.4			
1639.4			
1640.4			
1641.3			
1642.3			
1643.3			
1644.3			
1645.3			
1646.3			
1647.3			
1648.2			
1649.2			
1650.2			
1651.2			
1652.2			
1653.2			
1654.1			
1655.1			
1656.1			
1657.1			
1658.1			
1659.1			
1660.1			
1661.0			
1662.0			
1663.0			
1664.0			
1665.0			
1666.0			
1666.9			
1667.9			
1668.9			
1669.9			
1670.9			
1671.9			
1672.9			
1673.8			
1674.8			
1675.8			
1676.8			
1677.8			
1678.8			
1679.7			
1680.7			
1681.7			
1682.7			
1683.7			
1684.7			
1685.7			
1686.6			
1687.6			
1688.6			
1689.6			
1690.6			
1691.6			
1692.5			
1693.5			
1694.5			
1695.5			
1696.5			
1697.5			
1698.5			
1699.4			
1700.4			
1701.4			
1702.4			
1703.4			
1704.4			
1705.3			
1706.3			
1707.3			
1708.3			
1709.3			
1710.3			
1711.3			
1712.2			
1713.2			
1714.2			
1715.2			
1716.2			
1717.2			
1718.1			
1719.1			
1720.1			
1721.1			
1722.1			
1723.1			
1724.1			
1725.0			
1726.0			
1727.0			
1728.0			
1729.0			
1730.0			
1730.9			
1731.9			
1732.9			
1733.9			
1734.9			
1735.9			
1736.9			
1737.8			
1738.8			
1739.8			
1740.8			
1741.8			
1742.8			
1743.7			
1744.7			
1745.7			
1746.7			
1747.7			
1748.7			
1749.7			
1750.6			
1751.6			
1752.6			
1753.6			
1754.6			
1755.6			
1756.5			
1757.5			
1758.5			
1759.5			
1760.5			
1761.5			
1762.4			
1763.4			
1764.4			
1765.4			
1766.4			
1767.4			
1768.4			
1769.3			
1770.3			
1771.3			
1772.3			
1773.3			
1774.3			
1775.2			
1776.2			
1777.2			
1778.2			
1779.2			
1780.2			
1781.1			
1782.1			
1783.1			
1784.1			
1785.1			
1786.1			
1787.1			
1788.0			
1789.0			
1790.0			
1791.0			
1792.0			
1793.0			
1793.9			
1794.9			
1795.9			
1796.9			
1797.9			
1798.9			
1799.8			
1800.8			
1801.8			
1802.8			
1803.8			
1804.8			
1805.8			
1806.7			
1807.7			
1808.7			
1809.7			
1810.7			
1811.7			
1812.6			
1813.6			
1814.6			
1815.6			
1816.6			
1817.6			
1818.5			
1819.5			
1820.5			
1821.5			
1822.5			
1823.5			
1824.5			
1825.4			
1826.4			
1827.4			
1828.4			
1829.4			
1830.4			
1831.3			
1832.3			
1833.3			
1834.3			
1835.3			
1836.3			
1837.2			
1838.2			
1839.2			
1840.2			
1841.2			
1842.2			
1843.1			
1844.1			
1845.1			
1846.1			
1847.1			
1848.1			
1849.1			
1850.0			
1851.0			
1852.0			
1853.0			
1854.0			
1855.0			
1855.9			
1856.9			
1857.9			
1858.9			
1859.9			
1860.9			
1861.8			
1862.8			
1863.8			
1864.8			
1865.8			
1866.8			
1867.7			
1868.7			
1869.7			
1870.7			
1871.7			
1872.7			
1873.6			
1874.6			
1875.6			
1876.6			
1877.6			
1878.6			
1879.6			
1880.5			
1881.5			
1882.5			
1883.5			
1884.5			
1885.5			
1886.4			
1887.4			
1888.4			
1889.4			
1890.4			
1891.4			
1892.3			
1893.3			
1894.3			
1895.3			
1896.3			
1897.3			
1898.2			
1899.2			
1900.2			
1901.2			
1902.2			
1903.2			
1904.1			
1905.1			
1906.1			
1907.1			
1908.1			
1909.1			
1910.0			
1911.0			
1912.0			
1913.0			
1914.0			
1915.0			
1915.9			
1916.9			
1917.9			
1918.9			
1919.9			
1920.9			
1921.8			
1922.8			
1923.8			
1924.8			
1925.8			
1926.8			
1927.8			
1928.7			
1929.7			
1930.7			
1931.7			
1932.7			
1933.7			
1934.6			
1935.6			
1936.6			
1937.6			
1938.6			
1939.6			
1940.5			
1941.5			
1942.5			
1943.5			
1944.5			
1945.5			
1946.4			
1947.4			
1948.4			
1949.4			
1950.4			
1951.4			
1952.3			
1953.3			
1954.3			
1955.3			
1956.3			
1957.3			
1958.2			
1959.2			
1960.2			
1961.2			
1962.2			
1963.2			
1964.1			
1965.1			
1966.1			
1967.1			
1968.1			
1969.1			
1970.0			
1971.0			
1972.0			
1973.0			
1974.0			
1975.0			
1975.9			
1976.9			
1977.9			
1978.9			
1979.9			
1980.9			
1981.8			
1982.8			
1983.8			
1984.8			
1985.8			
1986.8			
1987.7			
1988.7			
1989.7			
1990.7			
1991.7			
1992.7			
1993.6			
1994.6			
1995.6			
1996.6			
1997.6			
1998.6			
1999.5			
2000.5			
2001.5			
2002.5			
2003.5			
2004.5			
2005.4			
2006.4			
2007.4			
2008.4			
2009.4			
2010.4			
2011.3			
2012.3			
2013.3			
2014.3			
2015.3			
2016.3			
2017.2			
2018.2			
2019.2			
2020.2			
2021.2			
2022.2			
2023.1			
2024.1			
2025.1			
2026.1			
2027.1			
2028.0			
2029.0			
2030.0			
2031.0			
2032.0			
2033.0			
2033.9			
2034.9			
2035.9			
2036.9			
2037.9			
2038.9			
2039.8			
2040.8			
2041.8			
2042.8			
2043.8			
2044.8			
2045.7			
2046.7			
2047.7			
2048.7			
2049.7			
2050.7			
2051.6			
2052.6			
2053.6			
2054.6			
2055.6			
2056.6			
2057.5			
2058.5			
2059.5			
